SPECTRA_factor,mean,std,dip_statistic,dip_p_value,skewness,kurtosis,cell_type,ANOVA statistic (Batch Effect),ANOVA Pval (Batch Effect),Kruskal-Wallis statistic (Batch Effect),Kruskal-Wallis Pval (Batch Effect),Proportion of Variance (Batch Effect),significant_batch_effect
1720-X-Smooth Muscle Cells-X-1720,6.115766564884608e-06,4.68328826442177e-05,0.0038293340519472,0.0,21.47757809434148,1869.37021179516,Smooth Muscle Cells,0.6247867122511871,0.8081928918985475,5.699897149573928,0.8678775515818852,0.08088077192607812,False
1721-X-Smooth Muscle Cells-X-1721,6.812783942893616e-05,0.0005081526707439,0.0003562819598491,0.9987405193573894,12.47819108378844,249.30275472198545,Smooth Muscle Cells,0.9142647021011456,0.6633129908889887,10.082868057596272,0.5581060366364373,0.11407967369251573,False
1722-X-Smooth Muscle Cells-X-1722,3.332379039167976e-05,0.0002066821664181,0.0016546086636307,7.232531476675241e-05,13.78582431257979,656.0534565822866,Smooth Muscle Cells,0.6295627437256875,0.8051742419260581,6.8945783132529925,0.7898156146634371,0.08144868792697517,False
1723-X-Smooth Muscle Cells-X-1723,3.1495389088263286e-05,0.0001866187440804,0.0020923827752694,0.0,14.919425718348956,702.7950261421206,Smooth Muscle Cells,0.5753203266983264,0.8423476954961028,7.43145753746694,0.7533152692568931,0.0749571747119264,False
1724-X-Smooth Muscle Cells-X-1724,1.7877722123202548e-05,0.0001258748464961,0.0039100645565778,0.0,20.48870686368448,1068.8514055995804,Smooth Muscle Cells,0.8260784552250648,0.7036741115207661,6.8970761093153214,0.7898156146634371,0.10422284612644651,False
1725-X-Smooth Muscle Cells-X-1725,0.0001859473576745,0.0012012632388462,0.0008414236502146,0.2805255942948826,12.020713558590238,225.68361577306143,Smooth Muscle Cells,0.7788096479384019,0.7287649701885066,5.142741698501339,0.8985313715264375,0.09884864373416967,False
1726-X-Smooth Muscle Cells-X-1726,4.250691154661016e-05,0.000234947168393,0.0014671895766821,0.0008037119983471,9.176606669119426,136.2411445392176,Smooth Muscle Cells,0.6357472494177693,0.801656545202844,7.598589479870668,0.7412999219348811,0.08218304307520115,False
1727-X-Smooth Muscle Cells-X-all_TNF-via-NFkB_signaling,8.842885369030096e-05,0.0006079118217287,0.0037708854829828,0.0,19.72654413817214,915.3782240493908,Smooth Muscle Cells,0.5728119975285766,0.843559233442295,4.340287981193086,0.9373791597292165,0.07465476773223172,False
1728-X-Smooth Muscle Cells-X-1728,0.0001275837194724,0.0008357468853944,0.0004761318959247,0.9903611596842908,9.954859642732233,133.59586763079304,Smooth Muscle Cells,1.038995934896366,0.5951079586550557,9.831619159565093,0.5778367585034322,0.12765652461400273,False
1729-X-Smooth Muscle Cells-X-1729,7.266991389206267e-05,0.0004611080778557,0.0031798777230457,0.0,13.911373751649604,440.7880813467814,Smooth Muscle Cells,1.609722672099658,0.3602553639407254,11.783132530120497,0.436207182455429,0.18481905023866865,False
1730-X-Smooth Muscle Cells-X-1730,2.317661519008415e-05,0.0001476217476854,0.0031889543548155,0.0,9.462274758008125,123.91505111444552,Smooth Muscle Cells,0.9833421694655087,0.6287051517209234,9.256391419335898,0.6217882645115228,0.12165044468611548,False
1731-X-Smooth Muscle Cells-X-1731,5.724951420208781e-05,0.0003582894881825,0.0045600097110503,0.0,11.939791639674564,220.25816482673025,Smooth Muscle Cells,1.0978687034886798,0.5649157806021715,10.240890390831623,0.5450647815603062,0.13392123528661437,False
1732-X-Smooth Muscle Cells-X-1732,9.393976175148018e-05,0.0005408283529092,0.0024162494628254,0.0,11.197296537050184,212.0444209289395,Smooth Muscle Cells,0.9581239808515585,0.6466511778511204,8.412062885689124,0.6831901156453364,0.11890161818412565,False
1733-X-Smooth Muscle Cells-X-1733,9.480601266920955e-05,0.0005285467774696,0.0014219252892984,0.0013957753689792,8.961372297797636,116.4185797879538,Smooth Muscle Cells,0.6910735697280104,0.7683728147577142,5.291727887158402,0.8916330211932509,0.08870068592512804,False
1734-X-Smooth Muscle Cells-X-1734,4.294488915951943e-05,0.0004283001043639,0.0021913065972667,0.0,38.76739773926799,2981.4898710285097,Smooth Muscle Cells,0.8242715738326094,0.7042278083395929,6.129811930649424,0.8406163368980035,0.10401859226461957,False
1735-X-Smooth Muscle Cells-X-all_taurine-hypotaurine_metabolism,2.767839479677718e-05,0.0001678184114832,0.0015125465389373,0.0004511191145539,8.994815195883225,115.9984425760244,Smooth Muscle Cells,0.5336701248226505,0.8693541665633835,7.070893329415185,0.7783218924090751,0.06991003227756702,False
1736-X-Smooth Muscle Cells-X-1736,0.0003215026862289,0.0019605279311237,0.0016474234245061,7.878632936564323e-05,11.892170187793887,225.48439975407416,Smooth Muscle Cells,1.0249224505896481,0.6015865557376131,9.089112547751938,0.633745994215202,0.12614550561221255,False
1737-X-Smooth Muscle Cells-X-1737,2.7190908935918968e-05,0.0001447181570824,0.0045876489507205,0.0,8.148460094663742,93.90097835405612,Smooth Muscle Cells,0.8565718859365916,0.689328733169106,9.235013223626254,0.6231463976843373,0.10765589731560152,False
1738-X-Smooth Muscle Cells-X-1738,4.78889517568049e-05,0.0003449666055993,0.0059274933169131,0.0,24.12555959863077,1414.3359079256284,Smooth Muscle Cells,0.8605691526762278,0.6870600229905764,6.870188069350547,0.7918622032705245,0.1081039729912926,False
1739-X-Smooth Muscle Cells-X-1739,0.0001117485377726,0.0006157620633861,0.0033278484702609,0.0,9.27034472678938,128.3003230966395,Smooth Muscle Cells,0.7628663225190548,0.7368781892414339,10.00330590655301,0.5651694301378364,0.09702140303901956,False
1740-X-Smooth Muscle Cells-X-1740,0.0001336194736007,0.0009787619406596,0.0004750178874399,0.9904390460652028,21.149057627453672,999.3462166401578,Smooth Muscle Cells,0.9844595599187249,0.6286575961375362,13.797825448134006,0.3201694077596915,0.12177184543039782,False
1741-X-Smooth Muscle Cells-X-1741,0.0002805825403606,0.0017750374741281,0.0001551809426731,1.0,10.011852716178284,134.42955725876237,Smooth Muscle Cells,0.5717850281958189,0.8439783105165692,8.35534822215692,0.6858064540150329,0.07453089810185755,False
1742-X-Smooth Muscle Cells-X-1742,5.3615655160591e-05,0.000607469013743,0.0010611522425836,0.0532409525393927,22.219146171962784,717.5536960843325,Smooth Muscle Cells,0.9262179090578032,0.6633129908889887,9.580370261533915,0.5956017833718811,0.11539904841264541,False
1743-X-Smooth Muscle Cells-X-all_taurine-hypotaurine_metabolism,2.3182395144338226e-05,0.0001467666866115,0.0014789871967233,0.0007000712136537,12.008410373476831,248.48883559257467,Smooth Muscle Cells,0.9466650442771176,0.6529267979148398,8.584557743167807,0.6693214450870986,0.11764688092123293,False
1744-X-Smooth Muscle Cells-X-1744,1.3838994078463182e-05,9.521446927462628e-05,0.0024736942892841,0.0,10.37219109325378,157.52357723547317,Smooth Muscle Cells,0.724238171761617,0.7528000745682913,4.35968263297093,0.9372422520778683,0.09256341075805412,False
1745-X-Smooth Muscle Cells-X-1745,0.0003400547911386,0.0027685820492464,0.0003881360766083,0.9965134251249332,13.274899345640076,234.00506375769,Smooth Muscle Cells,1.3829876693443501,0.44091517009878817,10.820746400235066,0.5042493194051326,0.16303072964990425,False
1746-X-Smooth Muscle Cells-X-all_TNF-via-NFkB_signaling,9.59378873474752e-05,0.0014847552627158,0.0037498258142002,0.0,39.99445132077735,2388.314164933992,Smooth Muscle Cells,1.5961268945125073,0.3625053201704308,5.871951219512198,0.8579776197234954,0.18354457264413965,False
1747-X-Smooth Muscle Cells-X-1747,0.0001591414140319,0.0009465484533524,0.0003836372658409,0.996827961408854,10.683035703629487,189.07379216956616,Smooth Muscle Cells,0.9053979982722151,0.6644861261263038,8.662209814869243,0.6657330732073434,0.11309843663833137,False
1748-X-Smooth Muscle Cells-X-1748,2.920441085876677e-05,0.0003398503808648,0.0039405525101636,0.0,41.25048783657131,4031.212429957377,Smooth Muscle Cells,0.8010865780541924,0.7167241451766669,9.632162797531635,0.5914583368695014,0.10138941905525566,False
1749-X-Smooth Muscle Cells-X-1749,2.8072457380031884e-05,0.0001728318315442,0.0017019212611203,3.992583261192007e-05,19.503363536433994,1701.808264896575,Smooth Muscle Cells,0.691967151487926,0.7683728147577142,7.245885982956224,0.7649752493588903,0.088805193609651,False
1750-X-Smooth Muscle Cells-X-1750,2.232261767726204e-05,0.0001342836087151,0.0019409634022777,1.7770958492535629e-06,8.460817855312811,98.95578427847444,Smooth Muscle Cells,0.6806839129089683,0.7725254859759452,7.039230091096044,0.7803657517644716,0.0874838151154865,False
1751-X-Smooth Muscle Cells-X-1751,5.359850761398717e-05,0.0004287440379715,0.0030666598166366,0.0,22.76262433084504,935.715892301147,Smooth Muscle Cells,1.434089525379402,0.4220061280516757,11.687334704672367,0.4418272965732962,0.16804247496051974,False
1752-X-Smooth Muscle Cells-X-1752,0.0002324614087559,0.0013949833405371,0.0001388036316282,1.0,9.526599423289094,125.47344285877372,Smooth Muscle Cells,1.0583856207330697,0.5872939396284893,9.973552747575638,0.5671397297451318,0.12972978600611537,False
1753-X-Smooth Muscle Cells-X-1753,8.923984198244379e-05,0.0021376601908304,0.0011503651037551,0.025023744334945,54.26250727759573,4370.938693341174,Smooth Muscle Cells,1.087191732005181,0.5722694978986822,6.329562151043177,0.8275996380684947,0.1327917761782903,False
1754-X-Smooth Muscle Cells-X-1754,7.043662955846973e-05,0.0004011050682928,0.0008478740279635,0.2699544771411949,10.910130429152202,195.1108144863285,Smooth Muscle Cells,1.1917946554840404,0.5183952172919633,8.830811049074384,0.6528494442770231,0.14373181018126266,False
1755-X-Smooth Muscle Cells-X-1755,7.32504691659663e-05,0.0009623559924046,0.0018536135531826,6.272538712326359e-06,49.39536640017776,5265.898710849424,Smooth Muscle Cells,2.327146939163837,0.18639529408606326,29.308037026153386,0.11407459787495611,0.24685591029625437,False
1756-X-Smooth Muscle Cells-X-1756,5.662025544868136e-05,0.0003417887464821,0.0041375541667867,0.0,13.057121925136132,361.9763113492525,Smooth Muscle Cells,0.7354165841325624,0.7486812075284253,5.9526888039964945,0.8533031098853762,0.09385800694016047,False
1757-X-Smooth Muscle Cells-X-1757,3.674147587295728e-05,0.0002028230801967,0.0022394048383099,0.0,8.374711339596258,104.28002148837167,Smooth Muscle Cells,0.9559103524948492,0.6481449043423265,8.274316779312414,0.6918770878157962,0.11865950720253626,False
1758-X-Smooth Muscle Cells-X-1758,6.309154362674222e-05,0.000394476307735,0.0025144545017912,0.0,16.35330500855128,581.9893296191925,Smooth Muscle Cells,1.1806585922759893,0.5268138354213753,7.784381428151676,0.7277510520959726,0.1425802765709096,False
1759-X-Smooth Muscle Cells-X-1759,1.6286725124005267e-05,0.0001075548296648,0.0020529430016071,0.0,13.30683952084631,426.4227048384554,Smooth Muscle Cells,0.7344958631365563,0.7487695765368946,8.235527475756669,0.6935720442416389,0.09375151585599273,False
1760-X-Smooth Muscle Cells-X-1760,5.594009626376424e-05,0.0004160449651516,0.0041847259110941,0.0,14.141951739327084,304.1269241621458,Smooth Muscle Cells,0.6505744116532757,0.7918429802418209,6.58690861004996,0.8119378482194656,0.08393886402472478,False
1761-X-Smooth Muscle Cells-X-1761,0.0001323771186396,0.0007469756618682,0.003415280360804,0.0,10.076301783780725,157.12956673485792,Smooth Muscle Cells,1.3608286158887317,0.4483835298646365,15.652879811930688,0.24338570008375252,0.16083869295416395,False
1762-X-Smooth Muscle Cells-X-1762,2.3083298628906054e-05,0.0001791673185491,0.002371126344997,0.0,16.732389930083738,517.7921496412378,Smooth Muscle Cells,1.1915588786503652,0.5183952172919633,9.535189538642385,0.5985893010023019,0.14370746153880268,False
1763-X-Smooth Muscle Cells-X-1763,0.0002284238770776,0.001864615256528,0.0006025555711258,0.8437585086436539,15.799920144116308,407.3884307421349,Smooth Muscle Cells,0.9122550260807232,0.6633129908889887,8.651851307669745,0.6661165651870321,0.11385746248855513,False
1764-X-Smooth Muscle Cells-X-1764,0.0001645699928662,0.0012077004990823,0.0039842606152534,0.0,20.23230124604785,715.0563395950438,Smooth Muscle Cells,0.7285557002369835,0.7523780426725222,5.448207464002337,0.8845365666331834,0.09306387131088929,False
1765-X-Smooth Muscle Cells-X-1765,2.565982286032121e-05,0.0001419044936142,0.0046136747495219,0.0,8.570943733933461,108.54016028280284,Smooth Muscle Cells,0.6156051359360254,0.8130226830249209,6.99617984131649,0.7835570188230878,0.0797870193056922,False
1766-X-Smooth Muscle Cells-X-1766,0.0001072168888677,0.0007840286536576,0.0024484513729178,0.0,20.060119622878428,767.7976940134628,Smooth Muscle Cells,0.6601195372960674,0.7858476583487456,7.0905818395533515,0.776697923685251,0.08506564030662847,False
1767-X-Smooth Muscle Cells-X-1767,0.000121272870032,0.0016974864696405,0.0004386951980873,0.9929785624666788,44.06602251266298,3475.1475156119773,Smooth Muscle Cells,1.3975069238484445,0.4366064457257494,9.845283573317658,0.5778103407066332,0.16446081613965033,False
1768-X-Smooth Muscle Cells-X-1768,4.572956737602172e-05,0.0003104462434463,0.001724553909436,2.978542533049744e-05,12.285340943241405,301.0457256652106,Smooth Muscle Cells,0.4934703662719756,0.8948216217674436,7.985086688216256,0.7126385389575188,0.06498614499950246,False
1769-X-Smooth Muscle Cells-X-1769,3.83626827361588e-05,0.0005843060036864,0.0019799308558621,0.0,44.342085465875485,3528.655447595778,Smooth Muscle Cells,1.0068513359146012,0.6123477732740448,10.084116955627394,0.5581060366364373,0.12419758229117814,False
1770-X-Smooth Muscle Cells-X-1770,0.0001025638177509,0.00141289823837,0.0006607498224451,0.7091552408299795,58.07416260881027,5757.65334699714,Smooth Muscle Cells,0.8478297494301344,0.6926695848219854,8.05502497796067,0.7079593668813322,0.10667437227010612,False
1771-X-Smooth Muscle Cells-X-1771,0.0005214163704472,0.0030880690138186,0.0010941424631697,0.0417782343252016,12.801290077773729,279.9704572382868,Smooth Muscle Cells,0.8347455870312768,0.6999614012930364,7.8815750808110465,0.7192231824967141,0.10520130455040717,False
1772-X-Smooth Muscle Cells-X-all_p53-signaling,0.0001396606254553,0.0009366166477557,0.0006553482026187,0.7225693273029514,15.868670214485988,440.2871834714309,Smooth Muscle Cells,0.5588031116560073,0.8526483106529528,5.375183661475148,0.8884058900572094,0.07296219833691237,False
1773-X-Smooth Muscle Cells-X-1773,0.0002115802128445,0.0012175648653209,0.0032939076593852,0.0,13.262625716997755,338.2557846188877,Smooth Muscle Cells,1.4393546070016372,0.4187856511116999,10.988466059359439,0.4923263262554653,0.16855543225965497,False
1774-X-Smooth Muscle Cells-X-1774,2.2762383989326084e-05,0.0001516286981007,0.0046554264321925,0.0,15.734947551125314,551.7943035186444,Smooth Muscle Cells,0.8784538985308632,0.6788300560943736,7.28166323831914,0.7635856517842997,0.11010327435652914,False
1775-X-Smooth Muscle Cells-X-1775,5.936199780337549e-05,0.0003262717660837,0.0028833191508055,0.0,11.242912501895717,244.68644941908715,Smooth Muscle Cells,0.6069087737650932,0.8196925766987708,7.271672054069938,0.7638635305918765,0.07874866455290831,False
1776-X-Smooth Muscle Cells-X-1776,0.0001118027455295,0.0015259718804992,0.0039081123540224,0.0,43.39033735837842,3061.5660804867434,Smooth Muscle Cells,1.0591658191567142,0.5872939396284893,8.592565383485123,0.6693214450870986,0.12981300326927092,False
1777-X-Smooth Muscle Cells-X-1777,9.67583103689534e-05,0.0014907427228491,0.0001566554346333,1.0,48.07686558469354,3515.421008663731,Smooth Muscle Cells,1.243202539519563,0.4907109085506234,12.788789303555689,0.37469679911279874,0.14900783405782597,False
1778-X-Smooth Muscle Cells-X-1778,0.001315654744948,0.0059057384122136,0.001634857424579,9.008575970748112e-05,7.766970205119644,96.72458666097272,Smooth Muscle Cells,0.8580949438658783,0.6889451690682652,7.449750220393753,0.7529447499421152,0.10782667835941065,False
1779-X-Smooth Muscle Cells-X-1779,0.0006471350953042,0.0031215803602582,0.0003212778792815,1.0,7.347532681010624,74.87037129786468,Smooth Muscle Cells,1.1061678804285708,0.5610280040188443,8.917646194534257,0.6458970134312468,0.13479713022527157,False
1780-X-Smooth Muscle Cells-X-1780,5.4582627952957055e-05,0.0002798434947628,0.0014961725100473,0.0005491001405159,7.990417500227686,94.95542002230692,Smooth Muscle Cells,0.7423260328719321,0.7463609487075593,6.7561710255656635,0.7987620162216164,0.09465635957500296,False
1781-X-Smooth Muscle Cells-X-1781,0.0001007151923149,0.0005035936725154,0.0010214551584596,0.077063388544284,8.316855101289828,109.14264947948304,Smooth Muscle Cells,0.990706774696901,0.624050490770267,10.386791066705825,0.5329329291356538,0.12244996664509762,False
1782-X-Smooth Muscle Cells-X-1782,0.0002084314414806,0.0010897445525391,0.0008689363871151,0.2354367055015527,10.640989345209023,213.35419553418137,Smooth Muscle Cells,1.1104170659151078,0.5579735486718553,13.985307081986491,0.3111508336016314,0.1352449037607256,False
1783-X-Smooth Muscle Cells-X-all_TNF-via-NFkB_signaling,4.037687931394812e-05,0.0003248630057906,0.0023183928301076,0.0,16.400816624063328,419.7379708151351,Smooth Muscle Cells,0.6455637753136597,0.7955977348994463,5.292829856009433,0.8916330211932509,0.08334626039374614,False
1784-X-Smooth Muscle Cells-X-all_taurine-hypotaurine_metabolism,1.9914609663428213e-06,2.459258594608124e-05,0.0039529547648896,0.0,19.76595176826872,674.0627489301162,Smooth Muscle Cells,0.6634019013269954,0.7836021612789393,6.336100499559194,0.8275996380684947,0.08545247428367717,False
1785-X-Smooth Muscle Cells-X-1785,0.0002005808282437,0.0012214770209731,0.0004161874817828,0.9945521991035496,11.115674018411331,203.83302272753284,Smooth Muscle Cells,1.1442719737451645,0.5444990498913631,11.0024977960623,0.4921094834506896,0.13879600010640486,False
1786-X-Smooth Muscle Cells-X-1786,5.183809224004216e-05,0.0006114195179707,0.0015630910891928,0.000222033150065,46.48189748623326,4319.982389663862,Smooth Muscle Cells,0.4574299536702736,0.9159743344441371,7.436379665001482,0.7533152692568931,0.06052718403934692,False
1787-X-Smooth Muscle Cells-X-1787,7.458541288727722e-05,0.0005165809790596,0.0045554971008978,0.0,15.290753130569517,417.1979750161688,Smooth Muscle Cells,1.0799344109883457,0.5757365380960316,4.2231854246253135,0.9429951637991114,0.13202238022075558,False
1788-X-Smooth Muscle Cells-X-1788,0.0001320873462525,0.0007770291097005,0.0014480403155188,0.000971936135616,12.211443835525117,247.5226420908685,Smooth Muscle Cells,1.653848983015488,0.34479683399074235,11.800396708786366,0.4357523709838914,0.1889282058925555,False
1789-X-Smooth Muscle Cells-X-1789,1.546135693490029e-05,0.0001201086669813,0.0044210270453462,0.0,16.21031038405998,457.2678396572512,Smooth Muscle Cells,1.1387978839579505,0.5486696575430735,10.687995885982957,0.5137728780753892,0.13822379186839182,False
1790-X-Smooth Muscle Cells-X-1790,0.0001729572661531,0.0016494831846799,0.0004527743782236,0.991994210550212,18.93890145501173,543.0576208437045,Smooth Muscle Cells,1.3461525741077778,0.4525580381713462,4.415809579782547,0.9350943230900917,0.15938056556478683,False
1791-X-Smooth Muscle Cells-X-all_TNF-via-NFkB_signaling,3.86077347243461e-05,0.0008444650869884,0.0029924915743011,0.0,51.074295189300045,3712.98231036047,Smooth Muscle Cells,1.2673399252051978,0.48292372518920895,5.767998824566547,0.8647908851929178,0.1514627033840887,False
1792-X-Smooth Muscle Cells-X-1792,0.0003694193150733,0.0021415692906672,0.0004429066440526,0.9926841174161182,9.230295075455262,120.2813715657597,Smooth Muscle Cells,0.6574011129383126,0.7871761054663802,7.141713194240424,0.7730203081792407,0.08474502006114587,False
1793-X-Smooth Muscle Cells-X-1793,0.0001737734712249,0.001199995071613,0.0005499617464112,0.9344900127666426,11.949101559950268,221.4719663662996,Smooth Muscle Cells,1.9543448575997964,0.2530716938221074,12.52108433734935,0.3926648668781211,0.21584608144888695,False
1794-X-Smooth Muscle Cells-X-1794,3.0200273394773223e-05,0.000231130036817,0.002635120026699,0.0,29.424739435498303,2418.138810850712,Smooth Muscle Cells,0.7252515968721883,0.7528000745682913,9.06413458712899,0.6348668323397256,0.09268093017764142,False
1795-X-Smooth Muscle Cells-X-all_TNF-via-NFkB_signaling,7.490886430951913e-05,0.0007816248712819,0.0033713229390231,0.0,27.77633518395834,1350.619722126576,Smooth Muscle Cells,0.628562675670894,0.805269445183737,5.981339994122806,0.8516561245134097,0.08132982833270876,False
1796-X-Smooth Muscle Cells-X-1796,0.0001424941542771,0.0010837138052943,0.0024267966426042,0.0,14.422860017588174,325.0165218002516,Smooth Muscle Cells,0.6321894372666315,0.8044249459414942,7.346605935938896,0.7595460105100202,0.08176072797954025,False
1797-X-Smooth Muscle Cells-X-1797,2.519897105684789e-05,0.0002356129146593,0.0056311681776152,0.0,32.03907945965688,2299.7790144995533,Smooth Muscle Cells,1.6672997599616146,0.3380895381103356,12.86600058771677,0.3712528549810171,0.1901725509119486,False
1798-X-Smooth Muscle Cells-X-1798,2.1012695785755e-05,0.000297679620745,0.0022421353369189,0.0,41.84914634630174,3268.497446107516,Smooth Muscle Cells,0.5601340583144818,0.852014240819232,7.537687334704685,0.7458941122865236,0.0731232709571838,False
1799-X-Smooth Muscle Cells-X-1799,0.0001077472406616,0.0009043908797843,0.0020009395767206,0.0,28.42543970085196,1472.7973371315784,Smooth Muscle Cells,2.0944366611576966,0.22211629282876072,13.605201292976744,0.32761863512062483,0.22779390824516052,False
1800-X-Smooth Muscle Cells-X-1800,0.0005628106208896,0.0027085435247779,0.0014018446429031,0.0017425146327937,10.132904533380009,200.1764323099741,Smooth Muscle Cells,1.0142335280922086,0.6076882926772973,12.667131942403728,0.38203627215154407,0.12499437249135616,False
1801-X-Smooth Muscle Cells-X-1801,0.0002513864632896,0.001532435327912,0.0020633589588174,0.0,11.85224822171711,229.08439545933905,Smooth Muscle Cells,0.9026449689726623,0.6654731548095272,10.406846899794289,0.531719262438738,0.11279332926455429,False
1802-X-Smooth Muscle Cells-X-all_TNF-via-NFkB_signaling,0.0001140872904336,0.0007450249157782,0.0048204205436547,0.0,15.51558639556699,423.3077349994495,Smooth Muscle Cells,0.6181892914995695,0.8111822256909809,4.428812812224493,0.9350943230900917,0.08009511922445495,False
1803-X-Smooth Muscle Cells-X-1803,0.000280847633592,0.0016982640157906,0.0004626549033206,0.991303409401224,9.938313023061989,144.51974820915265,Smooth Muscle Cells,0.9058219004682135,0.6644861261263038,9.500367322950297,0.5997180877532912,0.11314539740326189,False
1804-X-Smooth Muscle Cells-X-1804,3.687569974019707e-05,0.0003261042158357,0.0034438528248066,0.0,27.23392782711678,1284.3023878435029,Smooth Muscle Cells,0.576711303520326,0.8416267476913064,6.827578607111377,0.7937246759425883,0.07512478725829669,False
1805-X-Smooth Muscle Cells-X-1805,2.818199992619933e-05,0.0011089052092845,0.0063747865590555,0.0,86.15883554883716,9943.6733893268,Smooth Muscle Cells,1.6070137620176428,0.3602553639407254,9.901190126359097,0.5734424963643573,0.18456543264326433,False
1806-X-Smooth Muscle Cells-X-1806,4.238084696528821e-05,0.000228782077555,0.0015024288371024,0.0004969761549581,8.206330752533113,95.6424093556258,Smooth Muscle Cells,0.6955672729687696,0.7676325108011623,8.850646488392556,0.6519038436458551,0.0892259983927864,False
1807-X-Smooth Muscle Cells-X-1807,8.939084874069298e-05,0.0005606259139997,0.0023781075310271,0.0,11.59827364776915,210.22452139489027,Smooth Muscle Cells,0.9030298336779176,0.6654731548095272,7.956435498089888,0.7150339821385143,0.11283599492255247,False
1808-X-Smooth Muscle Cells-X-1808,9.206165364302656e-05,0.0008318803847189,0.0007340742766687,0.51655772816714,16.49721156590332,424.9892589785202,Smooth Muscle Cells,1.1551040641665105,0.5396703521013126,8.675433441081452,0.6655549749382473,0.13992604517010862,False
1809-X-Smooth Muscle Cells-X-1809,0.0001784566236908,0.0012145848626137,0.0039100454620935,0.0,17.046500102539543,527.8553678610143,Smooth Muscle Cells,1.2341897807834041,0.49383064124961007,8.206215104319767,0.6958468514701827,0.1480875541890278,False
1810-X-Smooth Muscle Cells-X-1810,4.20925454184165e-05,0.0002444275086813,0.0015972970821931,0.0001474857572122,8.515381361831986,101.5438256383274,Smooth Muscle Cells,0.689435422893595,0.7683728147577142,7.4501910079341656,0.7529447499421152,0.08850903633751235,False
1811-X-Smooth Muscle Cells-X-1811,6.019992027257025e-05,0.0005752128252778,0.0032060108048885,0.0,22.57962104219081,767.1840503404508,Smooth Muscle Cells,0.7376889008534377,0.7482771844786786,8.552894504848666,0.6721582318787503,0.09412071724014352,False
1812-X-Smooth Muscle Cells-X-1812,3.3095699464232154e-05,0.0002097427889459,0.0015994112054714,0.0001437023956302,9.37891070929648,120.9934618306613,Smooth Muscle Cells,0.4345402996744606,0.9273695457817672,5.712900382015903,0.867492131465846,0.05767310046682417,False
1813-X-Smooth Muscle Cells-X-1813,0.0002177411066922,0.0011442568417197,0.0008652480058999,0.2414813607840688,9.855685075964953,152.20077859208152,Smooth Muscle Cells,0.7274413629670875,0.7527127312927887,7.602703496914501,0.741247393569391,0.09293475725142217,False
1814-X-Smooth Muscle Cells-X-1814,4.476529003850824e-05,0.0003331962083948,0.0045195841201476,0.0,15.007171426514187,334.4073056316211,Smooth Muscle Cells,1.1111849730803165,0.5579383456854891,8.991625036732273,0.6397877940405412,0.13532577535681434,False
1815-X-Smooth Muscle Cells-X-1815,2.7437554065231587e-05,0.000222522838955,0.0019012255109313,3.822198638703256e-06,22.66064745088041,1034.6239519459475,Smooth Muscle Cells,1.1094347868481644,0.5586484458084751,4.637819570966769,0.9262545167932595,0.13514143368621703,False
1816-X-Smooth Muscle Cells-X-all_glycogenesis,3.3071960342820914e-05,0.0001994773153383,0.0055428347356551,0.0,11.6554470001263,230.06459952205867,Smooth Muscle Cells,0.9488424506965583,0.6522701125152207,8.305392300910967,0.6891507890294846,0.11788557876598071,False
1817-X-Smooth Muscle Cells-X-1817,5.832726769870566e-05,0.0003547720447849,0.002813806276045,0.0,19.10203123246089,1191.4586234876456,Smooth Muscle Cells,0.9270172477068168,0.6633129908889887,8.113649720834587,0.7033569762508347,0.11548713788694676,False
1818-X-Smooth Muscle Cells-X-CD4-T_TH22_UP,7.060040708156874e-05,0.0005366478046298,0.00146852309072,0.0007919972252994,16.21439839894222,440.0948705168234,Smooth Muscle Cells,0.8448497127583707,0.6933903018252168,3.6555245371730507,0.9640629120723906,0.10633929442386487,False
1819-X-Smooth Muscle Cells-X-1819,0.0001199024068925,0.0008027519177899,0.0016415372805731,8.407918896602418e-05,13.486437785246103,296.1770005537106,Smooth Muscle Cells,1.0143628929544808,0.6076882926772973,8.709521010872777,0.6633337038940671,0.12500832244454205,False
1820-X-Smooth Muscle Cells-X-1820,7.256399532368377e-05,0.000719750949422,0.0029190803498,0.0,29.32517606385101,1623.79399943605,Smooth Muscle Cells,0.557304773185148,0.8529992756857668,6.2614604760505586,0.8320060990130158,0.07278080077689406,False
1821-X-Smooth Muscle Cells-X-1821,5.43403385873458e-05,0.0003137396169615,0.0009078933486028,0.1812960004672267,9.563350484068255,131.99345225174636,Smooth Muscle Cells,0.9835254429459276,0.6287051517209234,9.8338230972671,0.5778367585034322,0.1216703590392233,False
1822-X-Smooth Muscle Cells-X-all_TNF-via-NFkB_signaling,0.0001049185111452,0.0009633385930316,0.0047967515987551,0.0,24.386151741641207,1026.8278668792943,Smooth Muscle Cells,1.2867718358775626,0.4762770841769058,5.94806053482219,0.8533031098853762,0.15342874005143592,False
1823-X-Smooth Muscle Cells-X-1823,0.0001244973214163,0.0007126467831552,0.0011195828983236,0.0341969198992783,9.795361100733942,154.6603150338532,Smooth Muscle Cells,0.6604967000782457,0.7858476583487456,6.769247722597669,0.7981215150162124,0.08511010642805714,False
